gene,relationship,pw
2773,GpPW,PC7_4043
11140,GpPW,PC7_7487
1002,GpPW,PC7_2526
10524,GpPW,PC7_2570
50617,GpPW,PC7_8330
3642,GpPW,PC7_6906
23397,GpPW,PC7_2673
8648,GpPW,PC7_8798
7158,GpPW,PC7_3319
23244,GpPW,PC7_5533
11128,GpPW,PC7_6808
9883,GpPW,PC7_3278
157869,GpPW,PC7_5999
2178,GpPW,PC7_1883
2197,GpPW,PC7_1552
246184,GpPW,PC7_2521
112,GpPW,WP35_r79952
5728,GpPW,PC7_7751
8086,GpPW,PC7_4768
5705,GpPW,PC7_5322
56616,GpPW,PC7_1684
890,GpPW,PC7_7024
6205,GpPW,PC7_5324
10926,GpPW,PC7_1522
7225,GpPW,WP2572_r79947
1509,GpPW,PC7_2535
51311,GpPW,PC7_8291
5921,GpPW,PC7_7719
2784,GpPW,PC7_1577
6721,GpPW,PC7_5326
2168,GpPW,PC7_3882
7311,GpPW,PC7_7784
5595,GpPW,WP22_r79264
10399,GpPW,PC7_8681
65993,GpPW,PC7_5523
5576,GpPW,PC7_1691
9365,GpPW,PC7_6994
49861,GpPW,PC7_2526
7041,GpPW,PC7_2698
596,GpPW,PC7_1178
129401,GpPW,PC7_5707
5224,GpPW,PC7_2500
594855,GpPW,WP2267_r78595
84246,GpPW,PC7_3084
10454,GpPW,PC7_8059
23112,GpPW,PC7_7463
1072,GpPW,PC7_1863
6496,GpPW,WP3527_r84571
5611,GpPW,PC7_4727
2791,GpPW,PC7_8264
3146,GpPW,PC7_8288
55722,GpPW,PC7_6890
79023,GpPW,PC7_5988
2176,GpPW,PC7_1883
1287,GpPW,PC7_3084
7314,GpPW,PC7_3278
3445,GpPW,WP1449_r81172
222545,GpPW,PC7_4044
3716,GpPW,WP1971_r82939
842,GpPW,PC7_4370
340061,GpPW,PC7_6908
84545,GpPW,PC7_5522
2081,GpPW,PC7_8631
2222,GpPW,PC7_6910
6175,GpPW,PC7_3772
55800,GpPW,PC7_4765
6616,GpPW,PC7_8633
2861,GpPW,PC7_2620
5562,GpPW,PC7_6893
5573,GpPW,PC7_5322
6654,GpPW,PC7_3278
79658,GpPW,PC7_1695
3663,GpPW,PC7_4771
11171,GpPW,PC7_3278
120065,GpPW,PC7_7457
3084,GpPW,PC7_3325
9261,GpPW,PC7_5772
2796,GpPW,PC7_5970
5691,GpPW,PC7_7661
59349,GpPW,PC7_11385
5290,GpPW,PC7_1563
11010,GpPW,PC7_5326
7428,GpPW,PC7_2532
4194,GpPW,WP2261_r81197
1258,GpPW,PC7_8716
2260,GpPW,PC7_7449
7532,GpPW,PC7_5029
3301,GpPW,PC7_6876
23304,GpPW,PC7_1672
5435,GpPW,PC7_2910
3659,GpPW,PC7_2907
84335,GpPW,PC7_2926
6531,GpPW,WP2371_r84649
5432,GpPW,PC7_8321
2785,GpPW,PC7_7457
5519,GpPW,PC7_2500
8526,GpPW,PC7_6512
30814,GpPW,PC7_1562
6654,GpPW,PC7_1547
7179,GpPW,PC7_5326
8411,GpPW,PC7_4741
8976,GpPW,PC7_5322
51529,GpPW,PC7_2529
92399,GpPW,PC7_6057
4192,GpPW,PC7_4285
81539,GpPW,PC7_1632
6176,GpPW,PC7_5324
5062,GpPW,PC7_4688
26018,GpPW,PC7_7443
83737,GpPW,PC7_7458
408,GpPW,PC7_1697
54,GpPW,PC7_3278
6229,GpPW,PC7_3278
1128,GpPW,PC7_2620
2247,GpPW,PC7_3818
5682,GpPW,PC7_7439
9256,GpPW,PC7_5891
10762,GpPW,PC7_6589
7903,GpPW,PC7_7764
29949,GpPW,PC7_4614
9330,GpPW,PC7_6797
5575,GpPW,PC7_8339
3977,GpPW,WP236_r80209
79109,GpPW,PC7_7446
8473,GpPW,PC7_4308
10482,GpPW,PC7_4112
3024,GpPW,PC7_3962
808,GpPW,PC7_7439
4913,GpPW,PC7_2033
10478,GpPW,PC7_6403
685,GpPW,PC7_3328
2931,GpPW,PC7_8631
2889,GpPW,PC7_3360
8881,GpPW,PC7_4688
219865,GpPW,PC7_7457
390152,GpPW,PC7_4043
4707,GpPW,PC7_5322
8341,GpPW,PC7_5271
6227,GpPW,PC7_8331
1131,GpPW,PC7_4043
5295,GpPW,PC7_4663
721,GpPW,PC7_1528
7084,GpPW,PC7_2519
7423,GpPW,PC7_8660
134083,GpPW,PC7_4043
6181,GpPW,PC7_2469
9289,GpPW,WP117_r82985
5704,GpPW,PC7_1130
81050,GpPW,PC7_6044
10188,GpPW,PC7_2263
9252,GpPW,PC7_7500
23198,GpPW,PC7_2521
8878,GpPW,WP195_r79965
723790,GpPW,PC7_6788
9282,GpPW,PC7_5322
860,GpPW,WP474_r80208
3559,GpPW,PC7_7457
5432,GpPW,PC7_2950
10654,GpPW,PC7_5326
1026,GpPW,PC7_2830
10621,GpPW,PC7_4741
10000,GpPW,PC7_7439
167227,GpPW,PC7_2164
653361,GpPW,PC7_7439
5617,GpPW,PC7_3700
2810,GpPW,PC7_3698
5709,GpPW,PC7_5530
1381,GpPW,PC7_3882
2963,GpPW,PC7_4727
4018,GpPW,PC7_4970
207,GpPW,WP1403_r79471
5580,GpPW,PC7_8664
6009,GpPW,WP1471_r82750
6934,GpPW,PC7_11357
4149,GpPW,PC7_2521
7465,GpPW,PC7_4008
5600,GpPW,PC7_12268
50848,GpPW,PC7_5025
2253,GpPW,PC7_4664
6464,GpPW,PC7_4449
6383,GpPW,PC7_965
6144,GpPW,PC7_5972
2788,GpPW,PC7_8267
3320,GpPW,PC7_4938
5335,GpPW,PC7_6995
6714,GpPW,PC7_6141
818,GpPW,PC7_1539
6192,GpPW,PC7_5324
4774,GpPW,PC7_6807
5710,GpPW,PC7_6930
808,GpPW,PC7_6178
2248,GpPW,PC7_4012
5710,GpPW,PC7_2278
5894,GpPW,PC7_7266
10419,GpPW,WP3594_r84573
3716,GpPW,PC7_7269
111,GpPW,PC7_4941
80036,GpPW,PC7_8066
29079,GpPW,PC7_6910
4208,GpPW,WP23_r79985
5986,GpPW,PC7_7465
983,GpPW,PC7_4688
5526,GpPW,PC7_5533
65988,GpPW,PC7_4112
57834,GpPW,PC7_1693
121129,GpPW,PC7_4043
904,GpPW,PC7_4366
1040,GpPW,PC7_5326
84166,GpPW,PC7_5878
51564,GpPW,PC7_3278
3757,GpPW,PC7_8763
5594,GpPW,PC7_7439
390084,GpPW,PC7_7457
5683,GpPW,PC7_4005
2214,GpPW,PC7_3886
5719,GpPW,WP183_r81161
6129,GpPW,PC7_685
6904,GpPW,PC7_6065
995,GpPW,WP727_r79969
11097,GpPW,PC7_4466
117579,GpPW,PC7_3992
5710,GpPW,PC7_6881
156,GpPW,PC7_3386
6576,GpPW,PC7_3278
1981,GpPW,PC7_4771
808,GpPW,PC7_1987
5704,GpPW,PC7_2623
64963,GpPW,PC7_5523
5711,GpPW,PC7_4005
6228,GpPW,WP477_r67139
8021,GpPW,PC7_5322
3481,GpPW,PC7_6542
1052,GpPW,PC7_3084
4920,GpPW,PC7_7484
81930,GpPW,PC7_2521
5578,GpPW,PC7_6141
55114,GpPW,PC7_7439
54205,GpPW,PC7_2535
11069,GpPW,PC7_6512
2785,GpPW,PC7_7484
4436,GpPW,WP1984_r82941
3274,GpPW,WP455_r81793
330,GpPW,WP306_r80308
5707,GpPW,PC7_8625
5335,GpPW,PC7_7444
51727,GpPW,PC7_5994
5528,GpPW,PC7_6515
2792,GpPW,PC7_4786
84335,GpPW,PC7_7443
23047,GpPW,PC7_3703
1019,GpPW,PC7_5272
2891,GpPW,PC7_1520
1365,GpPW,PC7_2527
90701,GpPW,PC7_7767
5594,GpPW,WP716_r83589
55824,GpPW,PC7_7444
5692,GpPW,PC7_1859
5879,GpPW,WP710_r79974
2010,GpPW,WP2118_r71265
2268,GpPW,PC7_4688
126961,GpPW,PC7_4449
5688,GpPW,PC7_1877
83700,GpPW,PC7_4449
290,GpPW,PC7_5330
8453,GpPW,PC7_2623
57459,GpPW,PC7_7488
30011,GpPW,PC7_4783
7329,GpPW,PC7_7488
27090,GpPW,PC7_6001
2210,GpPW,PC7_4773
5605,GpPW,PC7_3325
4893,GpPW,PC7_3325
8986,GpPW,WP481_r82731
5331,GpPW,PC7_3877
8651,GpPW,PC7_6886
50852,GpPW,PC7_7443
3726,GpPW,PC7_8325
4092,GpPW,PC7_8325
2002,GpPW,PC7_6140
5519,GpPW,PC7_7463
3716,GpPW,PC7_7503
8331,GpPW,PC7_3278
27161,GpPW,PC7_3278
26493,GpPW,PC7_7439
9267,GpPW,PC7_2624
9611,GpPW,PC7_3084
5598,GpPW,PC7_4688
5435,GpPW,PC7_6796
5567,GpPW,PC7_4207
6774,GpPW,PC7_7495
6227,GpPW,PC7_5324
6164,GpPW,PC7_4728
4646,GpPW,PC7_7660
405,GpPW,WP2873_r79696
8452,GpPW,PC7_3278
55970,GpPW,PC7_6909
3020,GpPW,PC7_2521
6812,GpPW,PC7_5887
81704,GpPW,PC7_3869
6154,GpPW,PC7_5972
5020,GpPW,PC7_8703
5718,GpPW,PC7_3326
57731,GpPW,PC7_1863
4887,GpPW,WP3594_r84573
79143,GpPW,PC7_1561
10312,GpPW,PC7_4806
4588,GpPW,PC7_8155
4048,GpPW,PC7_7740
6159,GpPW,PC7_5972
6009,GpPW,PC7_6175
259294,GpPW,PC7_3992
81318,GpPW,PC7_6044
1589,GpPW,WP702_r73516
8295,GpPW,PC7_7439
6464,GpPW,PC7_8786
6654,GpPW,PC7_4574
3123,GpPW,PC7_7786
9972,GpPW,PC7_8346
2249,GpPW,PC7_3325
207,GpPW,PC7_2679
920,GpPW,PC7_7786
55970,GpPW,PC7_7439
51003,GpPW,PC7_3084
128372,GpPW,PC7_4043
8850,GpPW,PC7_7439
3012,GpPW,PC7_3073
3661,GpPW,PC7_4688
653604,GpPW,PC7_6794
10087,GpPW,PC7_5326
6500,GpPW,PC7_4005
5435,GpPW,PC7_4741
3694,GpPW,WP2118_r71265
65109,GpPW,PC7_5972
5702,GpPW,PC7_3427
2534,GpPW,PC7_5772
836,GpPW,PC7_6993
898,GpPW,PC7_2830
23428,GpPW,PC7_1630
6924,GpPW,PC7_6801
653604,GpPW,PC7_7426
5777,GpPW,PC7_7461
6194,GpPW,PC7_4749
10213,GpPW,PC7_7439
343,GpPW,PC7_2532
3188,GpPW,PC7_6589
6550,GpPW,WP706_r80056
2690,GpPW,PC7_5991
3020,GpPW,PC7_1857
6422,GpPW,PC7_7784
333932,GpPW,PC7_6788
1968,GpPW,PC7_685
89846,GpPW,PC7_12280
6233,GpPW,PC7_5327
10987,GpPW,WP366_r84196
1829,GpPW,PC7_1687
79898,GpPW,PC7_4116
7336,GpPW,PC7_4688
5687,GpPW,PC7_8627
57188,GpPW,PC7_6540
2852,GpPW,PC7_4044
6168,GpPW,PC7_685
8366,GpPW,PC7_4112
729,GpPW,PC7_8154
7316,GpPW,PC7_3385
5864,GpPW,PC7_5887
940,GpPW,PC7_4688
26212,GpPW,WP455_r81793
5580,GpPW,PC7_7475
7316,GpPW,PC7_11018
27161,GpPW,PC7_7465
8038,GpPW,PC7_7443
8360,GpPW,PC7_3073
10125,GpPW,PC7_3807
9553,GpPW,PC7_6057
5430,GpPW,PC7_6375
57105,GpPW,WP455_r81793
51264,GpPW,PC7_6057
6487,GpPW,PC7_2500
80055,GpPW,PC7_1849
3164,GpPW,PC7_7446
53637,GpPW,PC7_3992
5810,GpPW,PC7_3875
3306,GpPW,PC7_4417
942,GpPW,PC7_7787
486,GpPW,PC7_4792
5298,GpPW,PC7_7748
49,GpPW,PC7_3901
5707,GpPW,PC7_5527
1024,GpPW,PC7_6203
2549,GpPW,PC7_6149
1235,GpPW,PC7_2620
3717,GpPW,WP2034_r80016
5320,GpPW,PC7_1562
1345,GpPW,PC7_8339
2767,GpPW,WP2355_r79973
6041,GpPW,WP615_r81193
5136,GpPW,PC7_4043
597,GpPW,PC7_1987
8324,GpPW,PC7_7457
410,GpPW,PC7_6540
94015,GpPW,PC7_7681
10097,GpPW,PC7_3415
5701,GpPW,PC7_5327
2069,GpPW,PC7_7447
1491,GpPW,WP15_r82705
5581,GpPW,PC7_3995
285175,GpPW,PC7_4791
121504,GpPW,PC7_7490
5296,GpPW,PC7_4012
11211,GpPW,PC7_2621
3735,GpPW,PC7_4112
4088,GpPW,WP710_r79974
3660,GpPW,PC7_4773
9150,GpPW,PC7_4112
26281,GpPW,PC7_3827
6091,GpPW,PC7_1863
107,GpPW,PC7_4741
983,GpPW,PC7_4008
80221,GpPW,WP368_r79271
6655,GpPW,WP437_r79266
5604,GpPW,WP2332_r79525
9688,GpPW,PC7_4948
1459,GpPW,PC7_5533
292,GpPW,PC7_4365
3685,GpPW,WP185_r80036
440138,GpPW,PC7_6540
4991,GpPW,PC7_7457
596,GpPW,WP2355_r79973
2642,GpPW,PC7_2621
11283,GpPW,PC7_6432
6187,GpPW,PC7_5327
5715,GpPW,PC7_5531
6195,GpPW,PC7_4917
80143,GpPW,PC7_6786
545,GpPW,PC7_1213
7328,GpPW,PC7_1563
5364,GpPW,PC7_7424
5702,GpPW,PC7_6915
5716,GpPW,PC7_6881
5111,GpPW,PC7_4002
2246,GpPW,PC7_4662
6387,GpPW,PC7_2543
8915,GpPW,PC7_3807
8334,GpPW,PC7_6793
2260,GpPW,PC7_7447
1585,GpPW,PC7_4160
2264,GpPW,PC7_3818
5982,GpPW,PC7_4951
5340,GpPW,WP558_r79680
1021,GpPW,WP45_r80001
5781,GpPW,PC7_2679
369,GpPW,WP2261_r81197
390148,GpPW,PC7_4043
5984,GpPW,WP2446_r84651
5739,GpPW,PC7_7457
83547,GpPW,PC7_1563
1173,GpPW,PC7_4102
8344,GpPW,PC7_2570
53947,GpPW,WP1424_r83526
129401,GpPW,PC7_8359
5563,GpPW,WP481_r82731
2652,GpPW,PC7_4044
868,GpPW,PC7_1670
3062,GpPW,PC7_2620
3013,GpPW,PC7_7426
801,GpPW,PC7_2927
6198,GpPW,PC7_12078
4597,GpPW,PC7_7764
1282,GpPW,PC7_4762
5605,GpPW,PC7_7445
2957,GpPW,PC7_8319
64582,GpPW,WP117_r82985
4249,GpPW,PC7_1750
57761,GpPW,PC7_2926
5595,GpPW,PC7_7492
5707,GpPW,PC7_1629
51289,GpPW,PC7_6396
135152,GpPW,PC7_3018
5270,GpPW,PC7_3284
2043,GpPW,PC7_3415
55512,GpPW,PC7_7651
4913,GpPW,PC7_2636
4729,GpPW,PC7_6942
2049,GpPW,PC7_3679
5335,GpPW,PC7_3983
23583,GpPW,PC7_2032
2932,GpPW,WP306_r80308
672,GpPW,PC7_2950
353164,GpPW,PC7_3992
1456,GpPW,PC7_12271
27335,GpPW,PC7_4085
1459,GpPW,PC7_3278
1573,GpPW,PC7_7761
5702,GpPW,PC7_8625
5335,GpPW,PC7_5882
1282,GpPW,PC7_7439
6118,GpPW,PC7_3875
8867,GpPW,PC7_6462
5929,GpPW,PC7_7439
1848,GpPW,PC7_8288
5903,GpPW,PC7_7489
10499,GpPW,PC7_2905
5598,GpPW,PC7_5561
4593,GpPW,PC7_3366
4539,GpPW,PC7_5322
6581,GpPW,PC7_1221
79646,GpPW,PC7_5322
3654,GpPW,PC7_5779
6187,GpPW,PC7_8712
391107,GpPW,PC7_4043
8908,GpPW,PC7_4207
60488,GpPW,PC7_5522
5683,GpPW,PC7_6108
79902,GpPW,PC7_2907
3125,GpPW,PC7_3324
2899,GpPW,PC7_6570
4097,GpPW,PC7_4449
5711,GpPW,PC7_11385
2252,GpPW,PC7_3884
8335,GpPW,PC7_7483
6523,GpPW,PC7_3278
4303,GpPW,PC7_7475
3381,GpPW,WP322_r79496
7157,GpPW,PC7_2532
1975,GpPW,PC7_1552
2885,GpPW,PC7_4061
85465,GpPW,PC7_5326
22908,GpPW,PC7_5322
84447,GpPW,PC7_3278
4609,GpPW,PC7_7484
8914,GpPW,WP3594_r84573
55958,GpPW,PC7_1856
79944,GpPW,PC7_6670
5786,GpPW,PC7_3084
9107,GpPW,PC7_5326
2670,GpPW,PC7_7446
2232,GpPW,PC7_6432
2033,GpPW,WP2261_r81197
34,GpPW,PC7_3853
389812,GpPW,PC7_7290
10197,GpPW,PC7_4438
2967,GpPW,PC7_8317
2248,GpPW,PC7_7443
2254,GpPW,PC7_3884
196528,GpPW,PC7_6788
1069,GpPW,PC7_2534
23657,GpPW,PC7_1630
8347,GpPW,PC7_2529
5593,GpPW,PC7_11018
10022,GpPW,PC7_6396
10411,GpPW,PC7_4158
3043,GpPW,PC7_7396
9951,GpPW,PC7_2500
338,GpPW,WP3601_r84331
5770,GpPW,PC7_2440
23165,GpPW,PC7_5049
6502,GpPW,WP179_r70629
2736,GpPW,PC7_7458
9861,GpPW,PC7_1671
64116,GpPW,WP3529_r84285
5604,GpPW,PC7_4038
167227,GpPW,PC7_6911
2214,GpPW,PC7_1563
1855,GpPW,PC7_7784
2262,GpPW,PC7_3278
1081,GpPW,PC7_8274
8357,GpPW,PC7_2519
7040,GpPW,PC7_3366
53829,GpPW,PC7_4044
10197,GpPW,PC7_5531
6181,GpPW,PC7_7357
920,GpPW,PC7_4366
387,GpPW,PC7_4994
8368,GpPW,PC7_8317
896,GpPW,PC7_3084
5708,GpPW,PC7_4439
54518,GpPW,PC7_12264
2648,GpPW,PC7_5776
9402,GpPW,PC7_3884
9371,GpPW,PC7_5157
6130,GpPW,PC7_3963
3183,GpPW,PC7_6895
2071,GpPW,PC7_6789
8972,GpPW,PC7_2500
6772,GpPW,WP236_r80209
7534,GpPW,PC7_1213
11116,GpPW,PC7_7449
5425,GpPW,PC7_7024
2253,GpPW,PC7_3819
3113,GpPW,PC7_4771
8361,GpPW,PC7_7426
2944,GpPW,PC7_6433
7316,GpPW,PC7_4741
6643,GpPW,PC7_4300
2263,GpPW,WP2064_r79263
5530,GpPW,PC7_4688
765,GpPW,PC7_5322
23198,GpPW,PC7_3060
1870,GpPW,PC7_2832
2885,GpPW,PC7_6512
3385,GpPW,PC7_4689
26246,GpPW,PC7_7439
387,GpPW,WP244_r78506
6167,GpPW,PC7_4727
4221,GpPW,PC7_7483
116285,GpPW,PC7_5322
1278,GpPW,PC7_6913
5478,GpPW,PC7_1810
3351,GpPW,PC7_7439
4051,GpPW,WP702_r73516
4174,GpPW,PC7_1816
5966,GpPW,WP2034_r80016
2793,GpPW,PC7_4016
340665,GpPW,PC7_6432
5685,GpPW,PC7_4037
995,GpPW,PC7_2544
10887,GpPW,PC7_3993
185,GpPW,WP24_r79999
8352,GpPW,PC7_6794
984,GpPW,PC7_5529
5465,GpPW,PC7_6828
1571,GpPW,WP691_r79986
5529,GpPW,PC7_7484
6608,GpPW,WP2804_r79882
5293,GpPW,PC7_6462
29970,GpPW,WP2858_r83015
23381,GpPW,PC7_5972
64900,GpPW,PC7_5322
887,GpPW,PC7_4107
1387,GpPW,PC7_3852
64123,GpPW,WP334_r79716
6777,GpPW,WP437_r79266
6667,GpPW,WP236_r80209
92912,GpPW,PC7_4688
11261,GpPW,WP2059_r82906
3423,GpPW,PC7_3278
9439,GpPW,PC7_8328
2785,GpPW,PC7_8267
3157,GpPW,PC7_3853
5045,GpPW,PC7_7439
8343,GpPW,PC7_5049
9628,GpPW,WP536_r80211
983,GpPW,PC7_6941
10864,GpPW,WP1601_r84700
1298,GpPW,PC7_4758
6199,GpPW,PC7_7445
4191,GpPW,PC7_3278
2863,GpPW,PC7_2620
6778,GpPW,WP395_r79978
7005,GpPW,PC7_5322
10874,GpPW,PC7_2620
2316,GpPW,WP306_r80308
11224,GpPW,PC7_8712
5707,GpPW,PC7_7784
1134,GpPW,PC7_5887
55166,GpPW,PC7_2519
55802,GpPW,PC7_3015
5709,GpPW,PC7_6930
3017,GpPW,PC7_6815
4152,GpPW,WP706_r80056
9252,GpPW,PC7_4688
8817,GpPW,PC7_2679
1845,GpPW,PC7_4688
57804,GpPW,PC7_8141
23165,GpPW,PC7_5967
11129,GpPW,WP411_r79980
551,GpPW,PC7_2008
23595,GpPW,PC7_5528
55269,GpPW,WP3594_r84573
114609,GpPW,WP1449_r81172
2885,GpPW,WP69_r79955
23646,GpPW,PC7_4741
64174,GpPW,PC7_1581
6201,GpPW,WP477_r67139
2077,GpPW,PC7_2529
6014,GpPW,PC7_7439
2249,GpPW,PC7_3278
5207,GpPW,PC7_5322
5690,GpPW,PC7_1537
6464,GpPW,WP2324_r78487
9150,GpPW,PC7_8319
6122,GpPW,PC7_685
2781,GpPW,PC7_3995
53371,GpPW,PC7_2519
6217,GpPW,PC7_1552
10864,GpPW,PC7_8339
11224,GpPW,PC7_3774
1290,GpPW,WP306_r80308
1499,GpPW,PC7_1123
2776,GpPW,PC7_3993
5010,GpPW,PC7_2527
5111,GpPW,WP531_r69021
3837,GpPW,PC7_8347
23141,GpPW,PC7_5531
8350,GpPW,PC7_6788
7903,GpPW,WP2858_r83015
3013,GpPW,PC7_7784
6128,GpPW,PC7_4085
11116,GpPW,PC7_3278
10197,GpPW,PC7_6108
9738,GpPW,PC7_2521
5837,GpPW,PC7_4207
5684,GpPW,PC7_3326
7297,GpPW,PC7_7267
9818,GpPW,PC7_4466
6193,GpPW,PC7_4085
135941,GpPW,PC7_6044
23385,GpPW,PC7_5991
51422,GpPW,PC7_6874
23539,GpPW,PC7_2035
54106,GpPW,PC7_4663
207,GpPW,PC7_6157
353376,GpPW,PC7_4587
9020,GpPW,WP2112_r63216
905,GpPW,PC7_7439
201514,GpPW,PC7_4112
5330,GpPW,PC7_6507
6754,GpPW,PC7_6396
3667,GpPW,PC7_7447
10287,GpPW,PC7_3995
2263,GpPW,PC7_7443
80254,GpPW,PC7_2534
821,GpPW,PC7_1563
9630,GpPW,PC7_5322
23708,GpPW,PC7_5324
10102,GpPW,PC7_5521
2247,GpPW,PC7_7446
84920,GpPW,PC7_6540
3159,GpPW,PC7_2532
64061,GpPW,PC7_4657
165140,GpPW,PC7_4044
30011,GpPW,PC7_3278
3014,GpPW,PC7_3682
126961,GpPW,PC7_7439
5286,GpPW,PC7_2630
5915,GpPW,PC7_6946
10427,GpPW,PC7_2325
10235,GpPW,PC7_3633
84109,GpPW,PC7_4107
387,GpPW,WP2355_r79973
6130,GpPW,PC7_8331
3705,GpPW,PC7_7736
2266,GpPW,PC7_7439
2033,GpPW,PC7_3278
80736,GpPW,PC7_6462
886,GpPW,PC7_2620
9611,GpPW,WP3594_r84573
9934,GpPW,PC7_6094
10988,GpPW,PC7_7439
1641,GpPW,PC7_4917
155061,GpPW,PC7_4112
1027,GpPW,PC7_7448
5706,GpPW,PC7_3278
23165,GpPW,PC7_4466
135152,GpPW,PC7_2500
1158,GpPW,PC7_1629
468,GpPW,WP382_r79951
8481,GpPW,PC7_4011
768,GpPW,PC7_2531
3743,GpPW,PC7_5887
27032,GpPW,PC7_4791
83860,GpPW,PC7_4365
3920,GpPW,PC7_6514
3006,GpPW,PC7_1684
665,GpPW,PC7_3277
5599,GpPW,WP69_r79955
4773,GpPW,PC7_3805
1438,GpPW,PC7_4038
4615,GpPW,WP1449_r81172
1495,GpPW,PC7_6542
4060,GpPW,PC7_4758
5602,GpPW,PC7_3980
3292,GpPW,PC7_5322
23017,GpPW,PC7_3798
9365,GpPW,PC7_7445
56848,GpPW,PC7_7651
10082,GpPW,PC7_4415
4793,GpPW,PC7_5560
6523,GpPW,PC7_5847
2010,GpPW,PC7_5985
8835,GpPW,PC7_2907
3192,GpPW,WP3594_r84573
8905,GpPW,PC7_5874
8968,GpPW,PC7_2519
192669,GpPW,PC7_6994
808,GpPW,PC7_2924
5515,GpPW,PC7_6141
9794,GpPW,WP61_r78592
135,GpPW,WP727_r79969
64816,GpPW,PC7_5322
5709,GpPW,PC7_1118
3562,GpPW,PC7_4043
5499,GpPW,PC7_7457
3572,GpPW,PC7_8664
728441,GpPW,PC7_4219
5701,GpPW,PC7_1671
1025,GpPW,PC7_3960
51382,GpPW,PC7_7439
8655,GpPW,PC7_1524
4609,GpPW,PC7_6815
1058,GpPW,PC7_1855
8363,GpPW,PC7_2575
51046,GpPW,PC7_5665
2250,GpPW,PC7_7452
4718,GpPW,PC7_5322
84962,GpPW,PC7_6890
5707,GpPW,PC7_1537
284541,GpPW,PC7_5326
2547,GpPW,PC7_2957
5717,GpPW,PC7_6108
3084,GpPW,WP673_r80202
1956,GpPW,PC7_6149
27030,GpPW,PC7_5272
23332,GpPW,PC7_5533
4159,GpPW,PC7_3994
5515,GpPW,PC7_4449
27161,GpPW,PC7_6561
54331,GpPW,PC7_3996
8541,GpPW,PC7_8340
652,GpPW,PC7_3649
10193,GpPW,PC7_2623
10714,GpPW,WP2446_r84651
2475,GpPW,PC7_12080
5048,GpPW,PC7_5527
55233,GpPW,PC7_7459
2783,GpPW,PC7_3992
867,GpPW,PC7_6141
23397,GpPW,PC7_5049
125111,GpPW,PC7_4101
8900,GpPW,PC7_4002
23389,GpPW,PC7_8328
23279,GpPW,PC7_2500
498,GpPW,PC7_3957
8331,GpPW,PC7_5273
10818,GpPW,PC7_4688
5595,GpPW,PC7_5078
4893,GpPW,PC7_7462
5566,GpPW,PC7_4754
7450,GpPW,PC7_4757
948,GpPW,PC7_6514
521,GpPW,PC7_8229
8647,GpPW,WP2289_r78511
2491,GpPW,PC7_2521
7163,GpPW,PC7_2630
2997,GpPW,PC7_2500
7311,GpPW,PC7_7797
996,GpPW,PC7_1128
2249,GpPW,PC7_7449
6189,GpPW,PC7_685
5715,GpPW,PC7_1128
5686,GpPW,PC7_7427
27006,GpPW,PC7_5772
3084,GpPW,PC7_5991
347732,GpPW,PC7_7646
5777,GpPW,PC7_6886
7528,GpPW,PC7_12271
4331,GpPW,WP45_r80001
7471,GpPW,PC7_6569
2033,GpPW,PC7_6815
2005,GpPW,WP437_r79266
7638,GpPW,PC7_4112
139285,GpPW,PC7_11463
55824,GpPW,PC7_7788
9575,GpPW,PC7_5322
9844,GpPW,PC7_8664
217,GpPW,PC7_2098
388,GpPW,PC7_7439
54331,GpPW,WP1602_r78486
23644,GpPW,PC7_5324
9020,GpPW,PC7_4370
128312,GpPW,PC7_8326
1581,GpPW,PC7_5322
23378,GpPW,PC7_3682
1796,GpPW,PC7_1987
7040,GpPW,PC7_5968
9730,GpPW,PC7_2623
8787,GpPW,PC7_8716
4122,GpPW,PC7_8361
1975,GpPW,PC7_6966
905,GpPW,PC7_3959
10400,GpPW,PC7_4262
6819,GpPW,PC7_6433
51130,GpPW,PC7_1672
1307,GpPW,PC7_2668
7057,GpPW,PC7_2080
4155,GpPW,WP2064_r79263
3845,GpPW,PC7_6853
653604,GpPW,PC7_8317
54988,GpPW,PC7_6433
1857,GpPW,PC7_11385
821,GpPW,PC7_4688
1544,GpPW,PC7_5373
1871,GpPW,PC7_4007
58472,GpPW,PC7_1629
4001,GpPW,PC7_2506
6416,GpPW,PC7_8058
26009,GpPW,PC7_4308
29108,GpPW,PC7_5995
10804,GpPW,PC7_4101
2239,GpPW,PC7_7439
2878,GpPW,PC7_3083
6138,GpPW,PC7_4728
2885,GpPW,PC7_4780
8348,GpPW,PC7_8141
7307,GpPW,PC7_6589
983,GpPW,PC7_7482
2793,GpPW,PC7_4043
2885,GpPW,WP127_r78498
5903,GpPW,PC7_5534
5434,GpPW,PC7_6813
90161,GpPW,PC7_5322
10644,GpPW,PC7_4750
23332,GpPW,PC7_3084
6540,GpPW,PC7_6951
9020,GpPW,WP2795_r78544
57693,GpPW,PC7_4116
2899,GpPW,PC7_8340
5590,GpPW,PC7_7797
998,GpPW,PC7_1863
2697,GpPW,PC7_4101
2066,GpPW,WP3297_r83780
4706,GpPW,WP623_r79961
10998,GpPW,PC7_7756
7005,GpPW,PC7_6203
7089,GpPW,PC7_7483
593,GpPW,PC7_1629
1846,GpPW,PC7_3434
5713,GpPW,PC7_1521
